time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.620000000000001,-0.6784947643943515,-0.16758766390641366,12.765137002697916,6.139933899747572,0.15556440576964992,0.0,-1.3763081289646928,-0.6666719241312562,3.379417519127677,-0.23389161665929195,0.039674513832325176,0.0,427.50901296037216,426.71700588202134,426.9719624129427,428.0306148179489
1.680000000000001,-0.764982481308696,-0.2111377366005164,12.974654279391652,6.133462347221245,0.1580912015128657,0.0,-1.506815967526217,-0.7856134405467351,3.603508176111036,-0.2652408266262081,0.042833144352143054,0.0,491.1240832578019,491.35900405930005,493.3313858210997,490.95749236100613
1.740000000000001,-0.8586662799784209,-0.2613251162197045,13.19307173305557,6.120030765550764,0.1670980336509107,0.0,-1.6168562242066917,-0.8885503162381521,3.676324263388542,-0.24913978774875722,0.013814614812566772,0.0,449.24703029310274,446.88822778228956,447.0247912382995,448.26764651346747
1.8000000000000012,-0.9585399226430048,-0.31739314572310695,13.412447264690886,6.106103589428548,0.16954760607073283,0.0,-1.7125145085399904,-0.9815038222914385,3.635964969522942,-0.26147656168334865,-0.001382642714670622,0.0,411.9064170568776,410.5600326449807,412.5754840619789,411.414682796669
1.8600000000000012,-1.0648524321368606,-0.3799436640372309,13.633147789924658,6.095166724456767,0.16945704720430577,0.0,-1.831195459611395,-1.1045055380814148,3.7200827652565622,-0.28658760880242984,-0.003309092199702701,0.0,452.80780075092184,452.6528298398836,455.4111361031615,453.326016277991
1.9200000000000013,-1.1788126073609726,-0.45069639931028604,13.86181937169998,6.078032487170571,0.16997148450462785,0.0,-1.9674272951699445,-1.2557151148690007,3.9010698861235187,-0.28482865771026733,0.0048182366472101675,0.0,484.61821071688973,485.2287750567188,484.7413552258682,484.79802044478754
1.9800000000000013,-1.2997815501907393,-0.5294827538736573,14.094507316546757,6.0632437106067805,0.17029310164884848,0.0,-2.064943512611407,-1.371703044287784,3.8549124565072628,-0.2693705464003455,0.005929692666864953,0.0,414.4241303581576,414.52173467123606,413.40103982928616,414.6756797659868
2.0400000000000014,-1.4271209503311362,-0.6161072182670029,14.3272008586694,6.049696882692556,0.1721124652315842,0.0,-2.1798479435999925,-1.5169858820325048,3.900816706989412,-0.2528158924093629,0.01803645525149577,0.0,446.22980401340874,447.2169989969559,444.794231397036,446.07817779932435
2.1000000000000014,-1.56094464040131,-0.7110996046510005,14.560036588344826,6.034918638438761,0.17349160347841064,0.0,-2.2811032347539713,-1.650622901018882,3.85997010671156,-0.24706569607493636,0.010747556165445109,0.0,419.8207015457975,419.1876298658233,417.17923649120047,417.6135166478523
2.1600000000000015,-1.7011552758910478,-0.8147463620727128,14.791882628175236,6.020192462366618,0.17485370544659773,0.0,-2.3927235600820653,-1.805504462709606,3.867566097421172,-0.25189726079646285,0.000192911818420819,0.0,436.8463469144222,435.9651500273396,435.92235899581266,435.45502243307334
2.2200000000000015,-1.8484885569901262,-0.928531266744194,15.026241456692762,6.005856491750443,0.17572164323654427,0.0,-2.5184205127983166,-1.988585519823129,3.9433876428972687,-0.2628349027722836,0.009200973901752472,0.0,459.56919469045954,460.28266230144015,460.4777157677929,459.54831807272404
2.2800000000000016,-2.002333496777061,-1.0519451334623178,15.259323922869923,5.99048469692822,0.1763260288103501,0.0,-2.609885638822851,-2.126362234734469,3.8258520650759293,-0.25701956673028936,0.01077932849614528,0.0,395.1158935174773,395.2612915234514,395.5855012643169,396.0430896403139
2.3400000000000016,-2.1630867004402456,-1.1861230587348237,15.492756130602817,5.97511332673923,0.1778832514508215,0.0,-2.748642549329432,-2.347621975520893,3.9537750204697506,-0.2554972307571781,-0.0009418341578112475,0.0,479.45683067579387,478.5652934669388,479.7710898138694,479.8258667352382
2.4000000000000017,-2.331308278899558,-1.3323647471554714,15.728989000234456,5.964806483312653,0.17824906001176455,0.0,-2.858806211212415,-2.527906757895228,3.92013356414358,-0.28127954288611334,0.005077514590539418,0.0,428.84018644662586,429.351233934194,430.7346909227783,428.4752767347922
2.4600000000000017,-2.5064412990396887,-1.4901059940097965,15.964576300073357,5.948223543562776,0.17978092957133285,0.0,-2.979099679417233,-2.7314777580500835,3.9317347882751066,-0.2885399116370126,-0.008316938298042562,0.0,447.1853420133391,446.09276307698815,446.29468111781006,445.62025737376047
2.520000000000002,-2.6891478395162673,-1.660951724069273,16.2024015115465,5.931507537018247,0.17927341876887226,0.0,-3.1110105982269665,-2.9647924493691384,3.994418232912916,-0.2811972253651996,-0.008868369428701044,0.0,465.10660047085923,465.0635283774568,465.78925011682895,466.2843768112461
2.580000000000002,-2.8787278774721625,-1.8441130611320804,16.43840540643734,5.914669084583284,0.18107108711697695,0.0,-3.208532338423385,-3.141812296172593,3.871904981514781,-0.28473377277233464,0.006695095637990281,0.0,404.2586345803046,405.6589121633436,403.47864140590264,403.06940316251803
2.640000000000002,-3.074761755121614,-2.0392186388654068,16.669722654720225,5.898413963193054,0.18663616564724705,0.0,-3.3264192635535568,-3.3628934987891035,3.8375454676991003,-0.29598129874636764,-0.019425631176026123,0.0,438.6276671855554,436.45268736909173,437.9284230263184,436.90564852944163
2.700000000000002,-3.2789149135304507,-2.2497666845329687,16.90347288602001,5.880778998340411,0.187968264583259,0.0,-3.4787022340668754,-3.656791286793386,3.9520797123986346,-0.2931442167586858,-0.037979600118643965,0.0,490.72468490864617,489.34520939255935,489.03260240777195,489.1641237698322
2.760000000000002,-3.4912676491613026,-2.4763085285630693,17.139202413500968,5.863280852913384,0.18721857599493053,0.0,-3.5996571048495944,-3.89590782433229,3.90444258996482,-0.2908382791672495,-0.02558083837045124,0.0,438.8056842433788,439.83344711506726,440.49829197518426,440.60129652297127
2.820000000000002,-3.7112573905209887,-2.718109418758383,17.373316688574977,5.849820761970236,0.21187087007603722,0.0,-3.7353717048373265,-4.164783831425661,3.897338742312831,-0.2701252216207341,0.029289628288615303,0.0,455.4641999772179,459.8324024346401,456.0450044884809,457.61755808081153
2.880000000000002,-3.939750159415254,-2.9761670707511825,17.606602893568045,5.838621823301782,0.218431132058857,0.0,-3.8815368924993714,-4.437825465349833,3.8774140764598797,-0.2467817256475558,0.05212663147477843,0.0,456.2550839257113,458.0757113317732,456.2389954922886,458.0322304654298
2.940000000000002,-4.176790030212275,-3.2501398964349364,17.83712110268245,5.8240775874799375,0.22171215246182552,0.0,-4.020037200191786,-4.695564265617604,3.8052461306328884,-0.24224196654202024,0.046470857856923994,0.0,442.9465973744465,442.4827396914844,441.4791466715423,441.79304846096136
3.000000000000002,-4.4224323112807875,-3.5402182511654336,18.063980940326832,5.813657803712461,0.2284315151033791,0.0,-4.1685201983548925,-4.974282461346881,3.7553407584089338,-0.2656970034798062,0.06702311638674058,0.0,452.5924562228556,454.2457804278913,454.00337927787746,452.05557281760986
3.0600000000000023,-4.676700723093319,-3.8463726871497355,18.286040156065237,5.80063328607044,0.23916229461489724,0.0,-4.307884891748828,-5.231576628762265,3.645253145908294,-0.2856477250536834,0.03742264367538889,0.0,435.8000867004588,433.3206347086109,436.41532696339976,434.6696948981003
3.1200000000000023,-4.9400957555301614,-4.169291056830821,18.50353000478109,5.7999939443954,0.24145227866384023,0.0,-4.472094800948298,-5.532326955529126,3.6033905440611935,-0.24233688621007135,0.033615647330023056,0.0,462.7518626254578,462.4525504678477,460.9782099631133,464.3178265380114
3.1800000000000024,-5.213322571339708,-4.510186181563826,18.718109370271524,5.785441832117197,0.2436354362431148,0.0,-4.635533950070613,-5.831705502869216,3.547497162381173,-0.24366536209837156,0.03704004685292459,0.0,460.35746452154206,460.62887657624,460.88211790627037,460.7204365579419
3.2400000000000024,-5.495618998035424,-4.867769608724164,18.92632956437867,5.77081733918569,0.24587873811733107,0.0,-4.774532445233569,-6.088681512890093,3.3920071760125734,-0.24581332254462163,0.037826899298045294,0.0,428.828140880856,428.89569975751414,427.42218036670795,427.1766387843236
3.3000000000000025,-5.78549466125894,-5.239395350023829,19.122214821390244,5.75653104371964,0.24837538107504376,0.0,-4.888313588181373,-6.299873722195367,3.136960144854518,-0.25456117791362837,0.031270974893885035,0.0,390.60614159097344,389.9948293459425,391.78186584280655,390.89611314769536
3.3600000000000025,-6.083647721389486,-5.626605648456948,19.307300390968063,5.741793053079087,0.25901121483848666,0.0,-5.0508160258362516,-6.607777847470151,3.0304596301089988,-0.24765577195182287,-0.002372725005858353,0.0,453.24003575809877,450.52732998362717,451.88991238571884,452.3837266205474
3.4200000000000026,-6.3920802175971305,-6.0332524293351755,19.486949925985517,5.727060833462112,0.25945414760648156,0.0,-5.230130551459903,-6.947865265674078,2.9557338923604237,-0.24477098791182028,-0.012038824442971437,0.0,468.76581796203885,468.0139808145721,468.9642953278221,469.13094699800683
3.4800000000000026,-6.710588438266745,-6.459148651298628,19.659602440959496,5.713467838976875,0.25966330087203815,0.0,-5.386788153613789,-7.2494788023210175,2.797812918445956,-0.2574894353911026,-0.0025984239921508054,0.0,441.7625126270407,442.54060768599027,443.8190230156999,442.71118972433624
3.5400000000000027,-7.0379115331164925,-6.902098761698216,19.82059614704055,5.70118389585334,0.2634322808283045,0.0,-5.524289357620572,-7.516331239371887,2.5674832932013603,-0.2782179946524517,-0.025533795027714704,0.0,419.2465414967372,417.24842171721554,418.4225411364141,416.53784847281645
3.6000000000000028,-7.374092576099376,-7.362368996160369,19.96924061453343,5.685046917825009,0.26486036508956445,0.0,-5.681760313471253,-7.826858724920207,2.3854826307011563,-0.27116298102628694,-0.007848587437592366,0.0,440.0636417901167,441.5255911140443,440.984353188375,441.48938731663117
3.660000000000003,-7.720017539799489,-7.8420371002234,20.107473126769772,5.672780026367368,0.2663809939441206,0.0,-5.84906822666753,-8.162703464458849,2.220355261794389,-0.2504150920665913,0.006457112877800874,0.0,451.7808090416034,452.9332014085981,451.91137236377966,453.5123395233366
3.720000000000003,-8.076814356664666,-8.343737322969535,20.23791046336703,5.660789696207463,0.26682662324860207,0.0,-6.043911423427453,-8.561008735763542,2.1249617390647986,-0.23249629513479655,0.008159594844484336,0.0,483.72089494624515,483.84900607024855,483.70768633444123,485.00128624880756
3.780000000000003,-8.44397114832541,-8.866665216760627,20.358289699404555,5.647226238664972,0.2684073182573439,0.0,-6.194725730120777,-8.87068945914658,1.8859737999097117,-0.24061180800973522,0.018464989670572144,0.0,433.85429543068204,434.7188796250244,435.5199092752538,434.78387260609344
3.840000000000003,-8.821223531907357,-9.410561688597701,20.466982306427358,5.632798240045817,0.26991320035628963,0.0,-6.3801862265116815,-9.259627986088326,1.7343815643255855,-0.24339114880408894,0.024279056551496498,0.0,474.33748723307843,474.7838630652011,474.7322165819772,474.4645864204496
3.900000000000003,-9.209825145381599,-9.978400387506555,20.56670122550158,5.6182720874649625,0.27694485529799273,0.0,-6.573346084344528,-9.668442382027486,1.5863089632120768,-0.24131836870141457,-0.002813626706844121,0.0,484.3090975339845,482.26630825217256,483.4016961674717,483.50424416515386
3.960000000000003,-9.608346786669204,-10.567150505553894,20.652256614747063,5.603885232135166,0.2770204914839347,0.0,-6.710795578424901,-9.957491878087874,1.2639881457612205,-0.2460574807225982,0.0015338940763222455,0.0,419.33900672827247,419.7166804579748,420.8530069695707,420.37975031615747
4.020000000000002,-10.01553266681728,-11.174315146838845,20.7192385340681,5.589113741171044,0.27769865783381675,0.0,-6.862062011183162,-10.282071000127777,0.9666838530632711,-0.2465670731568992,-0.008138106999511141,0.0,435.97640146251024,435.167237998364,436.4722531357525,436.36777820932247
4.080000000000001,-10.43159933422613,-11.800665959068427,20.767435972360513,5.5745861534696,0.279354355333048,0.0,-7.006898355433822,-10.597058781165963,0.6378834612787481,-0.24198806156533406,-0.025422851854908963,0.0,429.36896635678835,427.89951341125715,427.90047622715696,428.2276888855915
4.14,-10.857097362706563,-12.447744215422832,20.79743276600996,5.56005670844516,0.2782236076182629,0.0,-7.176124085710673,-10.972772683111707,0.35938607685222745,-0.24366364913147348,-0.019637600355717193,0.0,456.0801481512444,456.54211876391093,456.59022577710834,456.39935466605795
4.199999999999998,-11.292719635227993,-13.117517645712454,20.810232919716363,5.5471844131933885,0.2773678940785702,0.0,-7.344422591495548,-11.353550557344567,0.06469109812190085,-0.259396220957468,-0.027173714164936975,0.0,457.8493982142004,457.2491785300816,457.2338936777883,455.91789057489143
4.259999999999997,-11.73825017058468,-13.809871980454703,20.804398469306044,5.531683119169783,0.2819766766645957,0.0,-7.506582842898784,-11.725251631436933,-0.2622037247154474,-0.2635882842061745,-0.05576267841161714,0.0,452.31803885420965,450.0081384459152,451.58481381678865,451.1790549157599
4.319999999999996,-12.19419280074291,-14.526261548840425,20.78011121054208,5.517965318128869,0.2786657480202672,0.0,-7.691007210948313,-12.154744130608055,-0.5505845816191031,-0.28070059465833,-0.059333794006022844,0.0,476.5805187606452,476.3053947337404,477.40802302205077,476.0320810779665
4.379999999999995,-12.66125227882043,-15.268858669230163,20.738246517849394,5.505917586168337,0.27539491394984417,0.0,-7.877138710973053,-12.598788427575125,-0.8482196127424364,-0.2578866574744791,-0.05452213690103939,0.0,481.5613868687846,481.92335079852404,481.3533557342996,483.0085597321716
4.439999999999993,-13.13817317195525,-16.035119999529766,20.674770383294398,5.490527053824859,0.28159641460604945,0.0,-8.020254797005622,-12.943693834841412,-1.2706545063201409,-0.2557173274014024,-0.021985453429184856,0.0,434.2058487140766,436.9270541126083,437.4517060144153,437.56478024785133
4.499999999999992,-13.623818026436295,-16.822503224380426,20.585669737762057,5.480077747367542,0.2812439134477849,0.0,-8.167915470235416,-13.303354096770184,-1.7019046072864539,-0.2811820770157758,-0.0123487575707966,0.0,441.7048639111617,442.4993078054568,442.0198213221222,439.8440532078938
4.559999999999991,-14.119361156982928,-17.63420333343393,20.472607800968976,5.465944836897753,0.28948352761924756,0.0,-8.350053312377627,-13.752973274882425,-2.0711992941948045,-0.3005500913220123,-0.04639858243843707,0.0,480.155004066542,477.5635765623973,480.43868568340895,478.88983457400036
4.6199999999999894,-14.625727315204559,-18.47268172274369,20.33636759991631,5.447901888579768,0.2902153078130354,0.0,-8.528259989692044,-14.196109546265863,-2.474604163152282,-0.3012503320680545,-0.027023953699265135,0.0,476.079280249796,477.55938498165096,478.015796481203,477.8772106112562
4.679999999999988,-15.140877799987539,-19.333236389786713,20.17099415842382,5.4307581515784875,0.2888470409369459,0.0,-8.643453528306996,-14.490061693212752,-3.04059496879922,-0.31309191442599216,-0.03386508373899451,0.0,411.53605319687244,410.9293799519316,411.9289524946183,410.7765054124637
4.739999999999987,-15.664476437318198,-20.21552235650375,19.974469597241672,5.415299955095321,0.2890885301694359,0.0,-8.809405114490504,-14.919566202316753,-3.514502025112224,-0.3343121470801913,-0.018504789134941704,0.0,467.3922209382214,468.5882122117016,469.8143242829536,468.06607202547684
4.799999999999986,-16.19684749121577,-21.120764063305284,19.746246372604848,5.395591176252736,0.29416972237699035,0.0,-8.936002991494167,-15.255202269724382,-4.097011085749018,-0.32892359631550594,-0.046988940343712385,0.0,430.0450438013435,427.62378765727215,428.3066628251842,428.6470725900425
4.859999999999984,-16.73674487549367,-22.046148063398892,19.482229988890335,5.381036371903178,0.29140101588990586,0.0,-9.060533499598353,-15.592033265678115,-4.706997663474029,-0.355088209333141,-0.04544762826032753,0.0,427.8238736342137,427.95379833351114,429.21676209872925,426.8668516545149
4.919999999999983,-17.284181315975296,-22.992166860957212,19.18105205402975,5.367525474450304,0.28945874271297,0.0,-9.187303524821445,-15.943082982189402,-5.336013107307198,-0.38689739424771247,-0.03687081026583565,0.0,430.2112575724436,430.9362353635107,432.69900258448587,429.8681153299575
4.979999999999982,-17.840334099943856,-23.96247368171106,18.843640818294674,5.344688543706665,0.28728090494072944,0.0,-9.350155514187916,-16.399439672882103,-5.917039558880216,-0.381268104283327,-0.0357109647122719,0.0,472.3440039954686,472.4329743167277,472.3952636725014,472.68558477844476
5.0399999999999805,-18.40570588663575,-24.958964501663193,18.469428297224592,5.324104887316828,0.2858247046732174,0.0,-9.494839023478615,-16.816273509137567,-6.562376496644351,-0.3658413400480758,-0.046066245121650355,0.0,459.44869448010434,458.6257619259955,459.78454117758037,460.86504021413856
