time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,total_reward,reward
0.06,-4.012624631458072e-07,2.1500759811465447e-07,10.034825003117483,4.465187677826776e-05,1.645511662040633e-06,0.0,-2.0219323863778254e-05,1.5085127439686959e-05,1.1604195715822652,0.0014073635563938212,-0.002479366099997909,0.0,900.0962775337869,899.9959686373536,399.9425855828516,400.0707167194661,-2.999970143315534,-2.999970143315534
0.12000000000000001,-1.6033403475762927e-06,4.2686757858154454e-06,10.139110222328682,0.00012582935904781323,6.283107690871294,0.0,-1.0570648769516363e-05,0.00014133030409394537,2.3141791629175947,0.0012312129783143893,-0.006806507589062126,0.0,900.1657247669667,899.9907091082513,399.98628589611866,399.97021545423354,-5.999928640665589,-2.999958497350055
0.18,4.825882203193021e-06,2.002691487480667e-05,10.3122189940701,0.0001881550916014163,6.282734083214606,0.0,0.0003108590792216335,0.00040196772806561266,3.453415352035198,0.00026418882266459974,-0.010375750862748327,0.0,900.2055852753713,900.061310674445,399.8439840117789,399.7558551178139,-8.999927897028805,-2.9999992563632154
0.23999999999999996,5.249916995728549e-05,5.43145648695482e-05,10.553047816543197,0.00020443864711783277,6.2821140170733205,0.0,0.001432749579643872,0.0007504290426257317,4.570460670463198,-0.0021571470240902527,-0.01025761403325316,0.0,899.9890550000897,899.9940199056236,399.9611283711018,399.7405342895942,-11.999916800456727,-2.9999889034279237
0.3,0.00019805375552610433,0.00010932158891958903,10.860084824515019,0.00011073519899174045,6.281541682742443,0.0,0.0035587330412137344,0.0010679077544372782,5.659391791264271,-0.005750236374924342,-0.008885668262324472,0.0,900.0898364638814,900.1455330400312,400.07804220619556,399.7507680315501,-14.999737654533485,-2.999820854076757
0.36000000000000004,0.0004964445146869225,0.00017597154996145675,11.231441804170522,6.282944768983533,6.2812089934308055,0.0,0.006468128916110691,0.001073206579616011,6.713612231671485,-0.007780227388967703,-0.005036431568814117,0.0,900.0442912010824,900.2002117073357,400.014571109409,399.8297237337775,-17.999439121968567,-2.999701467435083
0.4200000000000001,0.0009817186999877018,0.0002246099231699886,11.664866945990635,6.282471100841178,6.281057946940866,0.0,0.009738402928424884,0.0004390903033754133,7.727613693661017,-0.008194437568220818,-0.001811786650909799,0.0,899.9980541976438,900.1286489314764,399.93770189816456,399.9000704495672,-20.999430755041608,-2.999991633073039
0.48000000000000015,0.0016659746137301374,0.0002132943936514021,12.157815919402818,6.282009024632362,6.281101336475084,0.0,0.013053027831772318,-0.0009193529811896866,8.69716080337231,-0.0071604295836771295,0.0014258382432224585,0.0,899.9362889131634,900.0673549139565,399.9715692145374,400.0658754876914,-23.99927550456082,-2.9998447495192115
0.5400000000000001,0.0025375949051911094,0.00010099370858052896,12.70750953024053,6.281579375214413,6.282012353228199,0.0,0.01580374408885605,-0.0029105071261737387,9.618665273825403,-0.0071616126010861335,0.010250707525383866,0.0,899.799979466341,900.1571157037491,399.9219904399109,399.92198841286137,-26.99634438138886,-2.99706887682804
0.6000000000000002,0.003530790685635233,-0.00014683200432100032,13.310994540410508,6.281328301441519,6.282914777431191,0.0,0.01711121336375005,-0.005399486081174703,10.48990747698643,-0.0035788495016650227,0.01504457161796143,0.0,899.8758594633038,900.0697184223853,399.80312656344194,400.12969555093093,-29.94126649555104,-2.944922114162182
0.6600000000000003,0.004558204871204376,-0.0005512424524195169,13.965208848864496,6.281147357264691,0.001226390599311955,0.0,0.016840400665536465,-0.008106085910760934,11.30947175600551,-0.0024348180613389487,0.022373924223816618,0.0,899.8909365898988,900.1873791135171,399.9108856736331,400.01520363900687,-26.95055795298101,2.9907085425700295
0.7200000000000003,0.005492836634415507,0.00010393135224606557,14.667274358555037,0.16412339991204306,0.004806443090648038,0.0,0.013635449711592886,0.06242232268386366,12.084151764625101,0.13763888241203445,0.03760415863629456,0.0,899.7605791489732,900.3768522437649,399.874657691717,412.44833524393783,-23.95055804443749,2.9999999085435234
0.7800000000000004,0.0061021278732999494,0.010234784860820224,15.413764878794918,0.17237186255975256,0.00739602928846228,0.0,0.006223281678060221,0.2755732724207024,12.791026400675985,0.1369456871872686,0.04284147289168819,0.0,899.8258070629032,900.0377603698737,399.93357677597396,399.8901712156279,-20.950558051803135,2.999999992634354
0.8400000000000004,0.006175588467441866,0.03320696741379881,16.201087060728565,0.18060193636443156,0.009955200611554638,0.0,-0.004193449197146558,0.49035631443583994,13.44534413607147,0.13748893395464606,0.04192824736601886,0.0,899.9516590109336,899.9146684861099,399.8267403908768,399.8959612271092,-17.950558052257456,2.99999999954568
0.9000000000000005,0.005542296403056809,0.0691014337009772,17.026138204041565,0.18884669875268223,0.01250060530273256,0.0,-0.01729343930857555,0.7062326489216368,14.04886405146349,0.13723319961708685,0.04296540361964414,0.0,900.0368083342184,900.0787707105661,399.9500252279522,399.94648987287417,-14.950558052286864,2.9999999999705924
0.9600000000000005,0.004047870080982746,0.11796162507498459,17.8858832379464,0.197178035868256,0.015241926605078504,0.0,-0.03289413608882,0.9224878092672756,14.602087190165502,0.13965492885926595,0.046353053768209154,0.0,899.8074560265845,899.9446436918165,399.8070780751967,400.04781884638544,-11.950558052288871,2.9999999999979927
1.0200000000000005,0.001541605318024773,0.1798050301631644,18.77738523973792,0.20569470631080655,0.01820290667099389,0.0,-0.05102452686772744,1.1389797849682068,15.10774644707176,0.14268803950715872,0.0499503718422537,0.0,899.8545768931856,900.0003387557284,399.7297464594954,400.0270990152447,-8.950558052289017,2.999999999999855
1.0800000000000005,-0.002128079536661681,0.25464002044378714,19.69785072020742,0.21434126851971858,0.021191395335518948,0.0,-0.07165359361761477,1.3555199694408617,15.567889229576371,0.14490407605519398,0.049395501244982744,0.0,899.9020963885356,899.879802697025,399.763703047388,399.9874582508023,-5.950558052289027,2.999999999999989
1.1400000000000006,-0.007105599209013794,0.3424676328056479,20.644630795929917,0.22308064768591596,0.024187723264203598,0.0,-0.09459567014842377,1.5720522195418398,15.98526908180947,0.14632197247746961,0.04588182396050042,0.0,899.9692980389951,899.827151803012,399.9157813835349,400.0673622629507,-2.950558052289029,2.9999999999999982
1.2000000000000006,-0.013524712515128757,0.4432840599452245,21.615232402515026,0.23185171148355987,0.02725593667543169,0.0,-0.11969733440482651,1.788469689330638,16.362321712673808,0.14579316083899654,0.038414540343949394,0.0,900.099789171437,899.7974427343242,399.9515240579009,399.92590142404947,0.049441947710968215,2.9999999999999973
1.2600000000000007,-0.0215126764377556,0.5570791217031605,22.60730928479694,0.2406417853443079,0.03051358291253603,0.0,-0.1469006891650694,2.0046664374575665,16.701497000080348,0.1471496118441391,0.02645465599039864,0.0,900.1166351427005,899.6321734423648,399.9940452978931,400.14029169455534,3.0494419477109647,2.9999999999999964
1.3200000000000007,-0.03119273192846886,0.6838390874447126,23.6186642003446,0.24946506192039397,0.03330661306321048,0.0,-0.17601665861640697,2.2206415869839637,17.005303231914507,0.14681946057945885,0.013166221846345971,0.0,900.1224307431522,899.5840653815961,400.02396283929653,400.0167491878326,6.0494419477109584,2.9999999999999942
1.3800000000000008,-0.04266250251762334,0.8235557754470408,24.64726407702312,0.2584233783888239,0.03545225119109752,0.0,-0.20645834309308292,2.436577388234289,17.276691509380896,0.15001622160810565,-0.0008446023568148501,0.0,900.198050655732,899.6305592615875,399.94231818911175,400.2568355213224,9.049441947710948,2.9999999999999893
1.4400000000000008,-0.055982150938602315,0.9762311117746126,25.6912302372109,0.2675689405075943,0.03701922409203107,0.0,-0.23759968617028876,2.6526321271647584,17.517863331719504,0.15315030647989472,-0.016028683967427508,0.0,900.2732745227243,899.658567024235,399.89957283745804,400.20950106778065,12.049441947710925,2.999999999999978
1.5000000000000009,-0.07116980035255482,1.1418786908328322,26.748815580092252,0.27693163938366894,0.03645319055395113,0.0,-0.26844954994520986,2.869026347740294,17.730996478036726,0.1566698769601285,-0.02422312417331273,0.0,900.1382982704669,899.806744324812,399.84599148803755,400.19223262156225,15.049441947710875,2.999999999999951
1.560000000000001,-0.08816209095972187,1.3205294639794243,27.818412497263672,0.2863583527350766,0.03505793286707615,0.0,-0.2976650263106918,3.0861009731313134,17.918559299406407,0.15761940790557413,-0.028324126727733705,0.0,900.0801398547691,899.9143349883794,400.0996223857359,400.21247898184185,18.04944194771076,2.999999999999886
1.620000000000001,-0.10684688347237273,1.5122270170318723,28.898538651521672,0.2959131776988171,0.03341201387878012,0.0,-0.32485770272985126,3.3039542173527567,18.08226680429861,0.16004626345837233,-0.03232839189116801,0.0,900.0261625687258,899.8642379649237,400.10802367030226,400.35599001088343,21.04944194771047,2.9999999999997105
1.680000000000001,-0.12710133681690478,1.717023036847916,29.98781275187971,0.3055528727696135,0.031604247348735015,0.0,-0.34999098293864,3.522752111616964,18.223768965518722,0.16126859115844552,-0.03768452042852181,0.0,899.923553087388,899.7068051953089,400.2088849484177,400.3478213363488,24.04944194770968,2.9999999999992095
1.740000000000001,-0.14880253744882982,1.9349801625658503,31.084954338030037,0.3152996877178298,0.029685939797833072,0.0,-0.3730927457469613,3.742694567426262,18.344773448718836,0.16321814425993103,-0.04540937361661633,0.0,899.9377272561014,899.6249305111855,399.9343864255636,400.1402484768049,27.049441947707365,2.9999999999976854
